      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.05000000      0.06132894      0.00778669      0.00344764      0.00261435
      0.10000000      0.12063559      0.01527713      0.00676009      0.00512435
      0.15000000      0.17684385      0.02229817      0.00985697      0.00746738
      0.20000000      0.22927183      0.02873117      0.01268257      0.00959978
      0.25000000      0.27748852      0.03449472      0.01519831      0.01149114
      0.30000000      0.32124412      0.03953621      0.01737902      0.01312158
      0.35000001      0.36042555      0.04382628      0.01921057      0.01447990
      0.40000001      0.39502460      0.04735478      0.02068803      0.01556225
      0.45000001      0.42511369      0.05012737      0.02181414      0.01637091
      0.50000001      0.45082677      0.05216275      0.02259811      0.01691334
      0.55000001      0.47234390      0.05349029      0.02305442      0.01720130
      0.60000001      0.48987880      0.05414791      0.02320186      0.01725008
      0.65000001      0.50366866      0.05418030      0.02306266      0.01707774
      0.70000001      0.51396580      0.05363726      0.02266172      0.01670456
      0.75000001      0.52103096      0.05257234      0.02202585      0.01615239
      0.80000001      0.52512775      0.05104160      0.02118320      0.01544420
      0.85000001      0.52651832      0.04910254      0.02016270      0.01460357
      0.90000001      0.52545986      0.04681318      0.01899357      0.01365434
      0.95000001      0.52220190      0.04423125      0.01770490      0.01262021
      1.00000001      0.51698423      0.04141354      0.01632526      0.01152444
      1.05000002      0.51003539      0.03841529      0.01488243      0.01038959
      1.10000002      0.50157157      0.03528976      0.01340312      0.00923731
      1.15000002      0.49179594      0.03208780      0.01191272      0.00808809
      1.20000002      0.48089825      0.02885756      0.01043516      0.00696116
      1.25000002      0.46905467      0.02564423      0.00899273      0.00587433
      1.30000002      0.45642790      0.02248990      0.00760600      0.00484392
      1.35000002      0.44316738      0.01943338      0.00629373      0.00388466
      1.40000002      0.42940962      0.01651017      0.00507280      0.00300966
      1.45000002      0.41527873      0.01375239      0.00395823      0.00223038
      1.50000002      0.40088690      0.01118882      0.00296311      0.00155661
      1.55000002      0.38633501      0.00884488      0.00209866      0.00099652
      1.60000002      0.37171323      0.00674274      0.00137425      0.00055664
      1.65000002      0.35710171      0.00490141      0.00079741      0.00024195
      1.70000003      0.34257119      0.00333677      0.00037396      0.00005587
      1.75000003      0.32818369      0.00206179      0.00010799      0.00000039
      1.80000003      0.31399312      0.00108658      0.00000202      0.00007608
      1.85000003      0.30004593      0.00041859      0.00005702      0.00028221
      1.90000003      0.28638170      0.00006271      0.00027251      0.00061681
      1.95000003      0.27303378      0.00002148      0.00064670      0.00107677
      2.00000003      0.26002976      0.00029520      0.00117652      0.00165793
      2.05000003      0.24739208      0.00088212      0.00185779      0.00235517
      2.10000003      0.23513848      0.00177858      0.00268525      0.00316250
      2.15000003      0.22328251      0.00297919      0.00365270      0.00407315
      2.20000003      0.21183393      0.00447699      0.00475311      0.00507971
      2.25000003      0.20079916      0.00626356      0.00597868      0.00617414
      2.30000003      0.19018163      0.00832924      0.00732097      0.00734795
      2.35000004      0.17998215      0.01066322      0.00877100      0.00859224
      2.40000004      0.17019921      0.01325368      0.01031929      0.00989778
      2.45000004      0.16082933      0.01608798      0.01195600      0.01125514
