     37.00000000     11.60000000      0.41811536      0.40058971      0.10150910      0.03700675      0.01686191      0.00886970      0.00515320      0.00321967      0.00212624      0.00146678
     37.00000000     11.70000000      0.41503211      0.40476835      0.10120081      0.03671524      0.01668939      0.00876728      0.00508960      0.00317832      0.00209825      0.00144717
     37.00000000     11.80000000      0.41196965      0.40891650      0.10088950      0.03642701      0.01651968      0.00866677      0.00502728      0.00313784      0.00207086      0.00142798
     37.00000000     11.90000001      0.40892803      0.41303428      0.10057533      0.03614201      0.01635271      0.00856814      0.00496620      0.00309820      0.00204406      0.00140922
     38.00000000     11.50000000      0.41328659      0.40642055      0.10143475      0.03673227      0.01666972      0.00874428      0.00506972      0.00316226      0.00208547      0.00143698
     38.00000000     11.60000000      0.41019948      0.41061660      0.10111224      0.03643798      0.01649712      0.00864233      0.00500664      0.00312135      0.00205784      0.00141766
     38.00000000     11.70000000      0.40713366      0.41478133      0.10078694      0.03614707      0.01632737      0.00854231      0.00494484      0.00308132      0.00203081      0.00139876
     38.00000000     11.80000000      0.40408913      0.41891490      0.10045902      0.03585950      0.01616039      0.00844416      0.00488427      0.00304212      0.00200436      0.00138028
     38.00000000     11.90000001      0.40106593      0.42301742      0.10012862      0.03557522      0.01599611      0.00834783      0.00482492      0.00300373      0.00197848      0.00136219
     39.00000000     11.00000000      0.42126395      0.39480329      0.10267295      0.03769483      0.01720862      0.00905221      0.00525491      0.00327923      0.00216256      0.00148965
     39.00000000     11.10000000      0.41808612      0.39914682      0.10234864      0.03738321      0.01702363      0.00894237      0.00518677      0.00323500      0.00213267      0.00146875
     39.00000000     11.20000000      0.41492996      0.40345756      0.10202107      0.03707533      0.01684183      0.00883469      0.00512008      0.00319175      0.00210347      0.00144833
     39.00000000     11.30000000      0.41179555      0.40773562      0.10169042      0.03677113      0.01666313      0.00872913      0.00505479      0.00314945      0.00207492      0.00142838
     39.00000000     11.40000001      0.40868285      0.41198121      0.10135688      0.03647053      0.01648746      0.00862562      0.00499086      0.00310807      0.00204701      0.00140889
     40.00000000     11.00000000      0.41371093      0.40439257      0.10231040      0.03714278      0.01685161      0.00882906      0.00511095      0.00318268      0.00209542      0.00144148
     40.00000000     11.10000000      0.41054949      0.40872295      0.10196881      0.03683183      0.01666951      0.00872172      0.00504468      0.00313981      0.00206654      0.00142132
     40.00000000     11.20000000      0.40741026      0.41301980      0.10162438      0.03652468      0.01649056      0.00861651      0.00497983      0.00309790      0.00203831      0.00140163
     40.00000000     11.30000000      0.40429328      0.41728329      0.10127727      0.03622126      0.01631468      0.00851335      0.00491633      0.00305690      0.00201071      0.00138238
     40.00000000     11.40000001      0.40119853      0.42151362      0.10092767      0.03592152      0.01614179      0.00841221      0.00485416      0.00301679      0.00198373      0.00136358
     41.00000000     10.50000000      0.42243355      0.39164308      0.10366168      0.03821101      0.01745227      0.00917289      0.00531790      0.00331345      0.00218164      0.00150038
     41.00000000     10.60000000      0.41917618      0.39613260      0.10331886      0.03788065      0.01725616      0.00905660      0.00524590      0.00326682      0.00215019      0.00147844
     41.00000000     10.70000000      0.41594130      0.40058708      0.10297265      0.03755447      0.01706359      0.00894272      0.00517550      0.00322126      0.00211950      0.00145703
     41.00000000     10.80000000      0.41272927      0.40500632      0.10262323      0.03723244      0.01687450      0.00883119      0.00510666      0.00317676      0.00208953      0.00143614
     41.00000000     10.90000001      0.40953980      0.40939089      0.10227082      0.03691446      0.01668877      0.00872193      0.00503932      0.00313327      0.00206026      0.00141574
     42.00000000     10.50000000      0.41521883      0.40082941      0.10332053      0.03767408      0.01710360      0.00895476      0.00517722      0.00321918      0.00211616      0.00145346
     42.00000000     10.60000000      0.41197718      0.40530606      0.10296038      0.03734448      0.01691048      0.00884105      0.00510715      0.00317395      0.00208574      0.00143228
